person_id,name,category
236656,Hibernate,Technologies
236656,Java,Languages
236656,Javascript,Languages
236656,Jumper,Traits
236656,Mobile,Specialties
236656,Node.js,Technologies
236656,PERL,Languages
236656,PHP,Languages
236656,Ruby,Languages
236656,Scala,Languages
236656,Senior,Experiences
236656,Spring,Technologies
236658,Backend,Specialties
236658,Consumer App,Domains
236658,Consumer Infrastructure,Domains
236658,Does Not Manage,Team Management
236658,Engineering,Function Types
236658,Enterprise App,Domains
236658,Enterprise Infrastructure,Domains
236658,Frontend,Specialties
236658,Gaming,Industry
236658,HTML5/CSS3,Languages
236658,Javascript,Languages
236658,Jumper,Traits
236658,Late Stage (Series D Ð Public),Company Stage
236658,Lead,Experiences
236658,Manager,Experiences
236658,Mid Stage (Series B Ð Series C),Company Stage
236658,Project Management,Function Types
236658,Python,Languages
236658,Senior,Experiences
236658,Step-Up VP,Experiences
236658,Still Codes,Code Involvement
236690,Apache Hadoop,Technologies
236690,Data,Function Types
236690,Java,Languages
236690,Machine Learning,Skills
236690,Mid-Level,Experiences
236690,Python,Languages
236692,Apache Struts,Technologies
236692,C/C++,Languages
236692,Engineering,Function Types
236692,Flex,Languages
236692,Hibernate,Technologies
236692,HTML5/CSS3,Languages
236692,Java,Languages
236692,Javascript,Languages
236692,Jumper,Traits
236692,Jumpy,Traits
236692,Mobile,Specialties
236692,MongoDB,Technologies
236692,Ruby,Languages
236692,Scala,Languages
236692,Senior,Experiences
236692,Spring,Technologies
236698,Data,Function Types
236698,Junior,Experiences
236698,Machine Learning,Skills
236848,Apache Hadoop,Technologies
236848,Apache Struts,Technologies
236848,Data,Function Types
236848,Engineering,Function Types
236848,Flex,Languages
236848,Hibernate,Technologies
236848,Java,Languages
236848,Jumpy,Traits
236848,Lead,Experiences
236848,Mid-Level,Experiences
236848,Senior,Experiences
236848,Spring,Technologies
236850,Engineering,Function Types
236850,Jumper,Traits
236850,Likely to Move,Traits
236850,Senior,Experiences
236906,C/C++,Languages
236906,Engineering,Function Types
236906,Java,Languages
236906,Javascript,Languages
236906,Jumper,Traits
236906,Junior,Experiences
236906,Lead,Experiences
236906,Likely to Move,Traits
236906,Manager,Experiences
236906,Python,Languages
236906,Step-Up VP,Experiences
236922,Java,Languages
236922,Javascript,Languages
236922,Lead,Experiences
236922,Quality Assurance,Function Types
236942,C#,Languages
236942,C/C++,Languages
236942,Engineering,Function Types
236942,Junior,Experiences
236942,Mid-Level,Experiences
236942,Python,Languages
236949,Manager,Experiences
236949,Operations,Function Types
236949,Quality Assurance,Function Types
236949,Senior,Experiences
236955,Engineering,Function Types
236955,Java,Languages
236955,Jumper,Traits
236955,Junior,Experiences
236955,New Grad,Experiences
236955,Ruby,Languages
237046,Backend,Specialties
237046,Consumer App,Domains
237046,Consumer Infrastructure,Domains
237046,Engineering,Function Types
237046,Enterprise App,Domains
237046,Enterprise Infrastructure,Domains
237046,Java,Languages
237046,Jumper,Traits
237046,Junior,Experiences
237046,New Grad,Experiences
237151,Apache Tomcat,Technologies
237151,Backend,Specialties
237151,Data,Function Types
237151,Data Processing,Skills
237151,Engineering,Function Types
237151,Frontend,Specialties
237151,Javascript,Languages
237151,Jumpy,Traits
237151,Mid-Level,Experiences
237151,MySQL,Technologies
237151,Senior,Experiences
237184,Java,Languages
237184,Manager,Experiences
237184,Mobile,Specialties
237184,PERL,Languages
237184,Quality Assurance,Function Types
237184,Scala,Languages
237221,C/C++,Languages
237221,Engineering,Function Types
237221,Java,Languages
237221,Jumper,Traits
237221,Jumpy,Traits
237221,Lead,Experiences
237221,Mobile,Specialties
237221,Objective-C,Languages
237221,PHP,Languages
237221,Python,Languages
237221,Senior,Experiences
237237,Engineering,Function Types
237237,Flash,Technologies
237237,Java,Languages
237237,Javascript,Languages
237237,Jumper,Traits
237237,Mid-Level,Experiences
237237,PHP,Languages
237237,Senior,Experiences
237276,Apache Hadoop,Technologies
237276,Backend,Specialties
237276,Consumer Infrastructure,Domains
237276,Data,Function Types
237276,Engineering,Function Types
237276,Enterprise Infrastructure,Domains
237276,Java,Languages
237276,Lead,Experiences
237276,Manager,Experiences
237276,Senior,Experiences
237299,ASP,Languages
237299,Backend,Specialties
237299,C#,Languages
237299,Data,Function Types
237299,Data Processing,Skills
237299,Engineering,Function Types
237299,Frontend,Specialties
237299,HTML5/CSS3,Languages
237299,IIS,Technologies
237299,Javascript,Languages
237299,jQuery,Technologies
237299,Manager,Experiences
237299,Modern JS Framework,Skills
237299,.NET,Technologies
237299,Non-Web Application,Engineering
237299,SQL,Languages
237299,SQL Server,Technologies
237299,XML,Languages
237313,,Domains
237313,,Experiences
237313,Backend,Specialties
237313,C/C++,Languages
237313,Cloud (Compute),Skills
237313,Consumer App,Domains
237313,Engineering,Function Types
237313,Enterprise App,Domains
237313,Enterprise Infrastructure,Domains
237313,front,Experiences
237313,frontend,Domains
237313,frontend,Experiences
237313,Frontend,Specialties
237313,Java,Languages
237313,Javascript,Languages
237313,Jumper,Traits
237313,Mid-Level,Experiences
237349,AdTech,Industry
237349,Backend,Specialties
237349,C/C++,Languages
237349,Consumer App,Domains
237349,Consumer Infrastructure,Domains
237349,Engineering,Function Types
237349,Enterprise App,Domains
237349,Enterprise Infrastructure,Domains
237349,Gaming,Industry
237349,Java,Languages
237349,Jumper,Traits
237349,Jumpy,Traits
237349,Junior,Experiences
237349,Likely to Move,Traits
237349,Mid-Level,Experiences
237349,Ruby,Languages
237398,Engineering,Function Types
237398,Java,Languages
237398,Python,Languages
237398,Senior,Experiences
237407,C/C++,Languages
237407,Engineering,Function Types
237407,Java,Languages
237407,Javascript,Languages
237407,Junior,Experiences
237407,Machine Learning,Skills
237407,Objective-C,Languages
237407,Python,Languages
237407,Ruby,Languages
237407,Scala,Languages
237516,Administration,Function Types
237516,Apache Hadoop,Technologies
237516,Architect,Experiences
237516,Consumer App,Domains
237516,Data,Function Types
237516,Engineering,Function Types
237516,Enterprise App,Domains
237516,Enterprise Infrastructure,Domains
237516,Java,Languages
237516,Jumper,Traits
237516,MongoDB,Technologies
237516,Performance,Skills
237516,PERL,Languages
237516,Python,Languages
237594,Data,Function Types
237594,Manager,Experiences
237594,Product Management,Function Types
237598,Architect,Experiences
237598,C#,Languages
237598,Data,Function Types
237598,Engineering,Function Types
237598,Enterprise Infrastructure,Domains
237598,Java,Languages
237598,Javascript,Languages
237598,Jumper,Traits
237598,Manager,Experiences
237598,.NET,Technologies
237598,Product Management,Function Types
237648,Architect,Experiences
237648,C/C++,Languages
237648,Engineering,Function Types
237648,Enterprise Infrastructure,Domains
237648,Java,Languages
237648,Javascript,Languages
237648,Jumper,Traits
237648,Jumpy,Traits
237648,Lead,Experiences
237648,Likely to Move,Traits
237648,Manager,Experiences
237648,PERL,Languages
237648,PHP,Languages
237648,Step-Up VP,Experiences
237658,Backend,Specialties
237658,C/C++,Languages
237658,Consumer App,Domains
237658,Consumer Infrastructure,Domains
237658,Engineering,Function Types
237658,Enterprise App,Domains
237658,Enterprise Infrastructure,Domains
237658,Frontend,Specialties
237658,Java,Languages
237658,Javascript,Languages
237658,Junior,Experiences
237658,Node.js,Technologies
237658,Ruby,Languages
237867,Backend,Specialties
237867,Consumer App,Domains
237867,Consumer Infrastructure,Domains
237867,Engineering,Function Types
237867,Enterprise App,Domains
237867,Enterprise Infrastructure,Domains
237867,Jumpy,Traits
237867,Junior,Experiences
237867,Likely to Move,Traits
237867,Mid-Level,Experiences
237867,PHP,Languages
237867,Ruby,Languages
237917,Backend,Specialties
237917,Consumer App,Domains
237917,Consumer Infrastructure,Domains
237917,Data,Function Types
237917,Data Processing,Skills
237917,Engineering,Function Types
237917,Enterprise Infrastructure,Domains
237917,Non-Web Application,Engineering
237917,Product Management,Function Types
237917,Senior,Experiences
237934,Administration,Function Types
237934,Lead,Experiences
237934,Manager,Experiences
237934,Product Management,Function Types
237939,Apache Hadoop,Technologies
237939,Consumer App,Domains
237939,Consumer Infrastructure,Domains
237939,Engineering,Function Types
237939,Java,Languages
237939,Jumper,Traits
237939,Jumpy,Traits
237939,Lead,Experiences
237939,Mid-Level,Experiences
237939,Networking & Hardware,Function Types
237939,PERL,Languages
237939,Senior,Experiences
237960,Consumer App,Domains
237960,Consumer Infrastructure,Domains
237960,Likely to Move,Traits
237960,Manager,Experiences
237960,Mobile,Specialties
237960,Product Management,Function Types
237965,Administration,Function Types
237965,Consumer App,Domains
237965,Consumer Infrastructure,Domains
237965,Data,Function Types
237965,Enterprise App,Domains
237965,Enterprise Infrastructure,Domains
237965,Jumper,Traits
237965,Senior,Experiences
237981,Backend,Specialties
237981,Consumer App,Domains
237981,Consumer Infrastructure,Domains
237981,Engineering,Function Types
237981,Enterprise App,Domains
237981,Enterprise Infrastructure,Domains
237981,Frontend,Specialties
237981,Java,Languages
237981,Javascript,Languages
237981,Jumpy,Traits
237981,Junior,Experiences
237981,Mid-Level,Experiences
237981,Mobile,Specialties
237981,PHP,Languages
237981,Senior,Experiences
238099,Architect,Experiences
238099,C/C++,Languages
238099,Engineering,Function Types
238099,Java,Languages
238099,Javascript,Languages
238099,Manager,Experiences
238099,Python,Languages
238099,Scala,Languages
238143,Consumer App,Domains
238143,Consumer Infrastructure,Domains
238143,Engineering,Function Types
238143,Enterprise App,Domains
238143,Enterprise Infrastructure,Domains
238143,Java,Languages
238143,Javascript,Languages
238143,Mid-Level,Experiences
238143,Quality Assurance,Function Types
238143,Senior,Experiences
238143,White Box,Specialties
238150,Architect,Experiences
238150,C/C++,Languages
238150,Cloud (Compute),Skills
238150,Engineering,Function Types
238150,Hibernate,Technologies
238150,Java,Languages
238150,Lead,Experiences
238150,Likely to Move,Traits
238150,Manager,Experiences
238150,MongoDB,Technologies
238150,MySQL,Technologies
238150,Non-Web Application,Engineering
238150,Quality Assurance,Function Types
238150,Software Systems,Specialties
238150,Spring,Technologies
238150,Step-Up VP,Experiences
238150,White Box,Specialties
238154,C/C++,Languages
238154,Data,Function Types
238154,Engineering,Function Types
238154,Flex,Languages
238154,Java,Languages
238154,Lead,Experiences
238154,Likely to Move,Traits
238154,Mid-Level,Experiences
238154,Mobile,Specialties
238154,Objective-C,Languages
238154,PERL,Languages
238154,PHP,Languages
238154,Python,Languages
238154,Senior,Experiences
238154,Step-Up VP,Experiences
238238,Data,Function Types
238238,Engineering,Function Types
238238,Jumper,Traits
238238,Jumpy,Traits
238238,Junior,Experiences
238335,Data,Function Types
238335,New Grad,Experiences
238339,Engineering,Function Types
238339,Javascript,Languages
238339,Junior,Experiences
238339,Mobile,Specialties
238339,Operations,Function Types
238339,Up to 100,Team Management
238343,Creative Design,Function Types
238343,HTML5/CSS3,Languages
238343,Jumpy,Traits
238343,Junior,Experiences
238343,Visual Design,Specialties
238345,Consumer App,Domains
238345,Creative Design,Function Types
238345,Enterprise App,Domains
238345,Enterprise Infrastructure,Domains
238345,Flash,Technologies
238345,Likely to Move,Traits
238345,UX/UI,Specialties
238345,Visual Design,Specialties
238346,Creative Design,Function Types
238346,Engineering,Function Types
238346,Junior,Experiences
238346,Quality Assurance,Function Types
238346,UX/UI,Specialties
238346,Visual Design,Specialties
238349,Administration,Function Types
238349,Data,Function Types
238349,Engineering,Function Types
238349,Junior,Experiences
238489,Backend,Specialties
238489,C/C++,Languages
238489,Engineering,Function Types
238489,Enterprise App,Domains
238489,Enterprise Infrastructure,Domains
238489,Java,Languages
238489,Junior,Experiences
238489,Likely to Move,Traits
238489,Mid-Level,Experiences
238502,C/C++,Languages
238502,Engineering,Function Types
238502,HTML5/CSS3,Languages
238502,Java,Languages
238502,Javascript,Languages
238502,Jumpy,Traits
238502,Junior,Experiences
238502,Node.js,Technologies
238502,Objective-C,Languages
238502,PHP,Languages
238502,Python,Languages
238545,Architect,Experiences
238545,C/C++,Languages
238545,Data,Function Types
238545,Data Science,Specialties
238545,Engineering,Function Types
238545,Lead,Experiences
238545,Machine Learning,Skills
238545,Mid-Level,Experiences
238545,Mobile,Specialties
238545,Modeling,Skills
238545,Non-Web Application,Engineering
238545,Objective-C,Languages
238545,Product Management,Function Types
238545,Python,Languages
238551,Apache Hadoop,Technologies
238551,Architect,Experiences
238551,Data,Function Types
238551,Engineering,Function Types
238551,Java,Languages
238551,Jumpy,Traits
238551,Lead,Experiences
238551,Machine Learning,Skills
238551,Python,Languages
238551,Senior,Experiences
238586,Engineering,Function Types
238586,Java,Languages
238586,Javascript,Languages
238586,Jumpy,Traits
238586,Junior,Experiences
238586,Mid-Level,Experiences
238586,Senior,Experiences
238633,Engineering,Function Types
238633,Javascript,Languages
238633,Junior,Experiences
238633,Mid-Level,Experiences
238633,Python,Languages
238678,Apache Hadoop,Technologies
238678,C#,Languages
238678,C/C++,Languages
238678,Data,Function Types
238678,Engineering,Function Types
238678,Java,Languages
238678,Lead,Experiences
238678,Mid-Level,Experiences
238678,Python,Languages
238678,Scala,Languages
238678,Senior,Experiences
238698,Data,Function Types
238698,Manager,Experiences
238698,Networking & Hardware,Function Types
238698,Product Management,Function Types
238906,Backend,Specialties
238906,Consumer App,Domains
238906,Consumer Infrastructure,Domains
238906,Engineering,Function Types
238906,Enterprise Infrastructure,Domains
238906,Java,Languages
238906,Lead,Experiences
238906,Mid-Level,Experiences
238906,.NET,Technologies
238906,Python,Languages
238906,Senior,Experiences
238906,Up to 15,Team Management
238938,Data,Function Types
238938,Lead,Experiences
238938,Likely to Move,Traits
238938,Mid-Level,Experiences
238938,Senior,Experiences
238938,Step-Up VP,Experiences
238950,Architect,Experiences
238950,Engineering,Function Types
238950,Enterprise Infrastructure,Domains
238950,Senior,Experiences
239085,Architect,Experiences
239085,Data,Function Types
239085,Engineering,Function Types
239085,Java,Languages
239085,Javascript,Languages
239085,Lead,Experiences
239085,PERL,Languages
239132,Backend,Specialties
239132,Consumer App,Domains
239132,Consumer Infrastructure,Domains
239132,Engineering,Function Types
239132,Enterprise App,Domains
239132,Enterprise Infrastructure,Domains
239132,Hibernate,Technologies
239132,Java,Languages
239132,Lead,Experiences
239132,Senior,Experiences
239132,Spring,Technologies
239173,Engineering,Function Types
239173,Java,Languages
239173,Jumper,Traits
239173,Junior,Experiences
239173,Likely to Move,Traits
239173,Python,Languages
239201,Apache Hadoop,Technologies
239201,Consumer App,Domains
239201,Consumer Infrastructure,Domains
239201,Data,Function Types
239201,Enterprise App,Domains
239201,Enterprise Infrastructure,Domains
239201,Jumper,Traits
239201,Python,Languages
239201,Senior,Experiences
239257,Architect,Experiences
239257,Jumper,Traits
239257,Machine Learning,Skills
239257,Product Management,Function Types
239347,Data,Function Types
239347,Engineering,Function Types
239347,Java,Languages
239347,Javascript,Languages
239347,Jumper,Traits
239347,Jumpy,Traits
239347,Junior,Experiences
239347,Likely to Move,Traits
239347,Machine Learning,Skills
239347,Mid-Level,Experiences
239347,MongoDB,Technologies
239347,Node.js,Technologies
239347,PHP,Languages
239347,Python,Languages
239347,Scala,Languages
239374,C/C++,Languages
239374,Consumer App,Domains
239374,Consumer Infrastructure,Domains
239374,Engineering,Function Types
239374,Enterprise App,Domains
239374,Enterprise Infrastructure,Domains
239374,Flash,Technologies
239374,Frontend,Specialties
239374,HTML5/CSS3,Languages
239374,Java,Languages
239374,Javascript,Languages
239374,Jumpy,Traits
239374,Junior,Experiences
239374,Likely to Move,Traits
239374,Mid-Level,Experiences
239374,Mobile,Specialties
239374,Node.js,Technologies
239374,PHP,Languages
239374,UX/UI,Specialties
239379,Engineering,Function Types
239379,Java,Languages
239379,Javascript,Languages
239379,Jumper,Traits
239379,Jumpy,Traits
239379,Likely to Move,Traits
239379,Mobile,Specialties
239379,Scala,Languages
239379,Senior,Experiences
239440,Apache Cassandra,Technologies
239440,Apache Kafka,Technologies
239440,C/C++,Languages
239440,Engineering,Function Types
239440,Flex,Languages
239440,Hibernate,Technologies
239440,Java,Languages
239440,Javascript,Languages
239440,Jumper,Traits
239440,Junior,Experiences
239440,Likely to Move,Traits
239440,Mid-Level,Experiences
239440,Oracle Database,Technologies
239440,PHP,Languages
239440,Senior,Experiences
239440,Spring,Technologies
239442,Backend,Specialties
239442,C/C++,Languages
239442,Consumer App,Domains
239442,Consumer Infrastructure,Domains
239442,Engineering,Function Types
239442,Enterprise App,Domains
239442,Enterprise Infrastructure,Domains
239442,Java,Languages
239442,Jumpy,Traits
239442,Lead,Experiences
239442,Manager,Experiences
239442,PERL,Languages
239442,Python,Languages
239442,Senior,Experiences
239525,C#,Languages
239525,C/C++,Languages
239525,Engineering,Function Types
239525,Java,Languages
239525,Javascript,Languages
239525,Jumpy,Traits
239525,Junior,Experiences
239525,Likely to Move,Traits
239525,Machine Learning,Skills
239525,Node.js,Technologies
239525,PERL,Languages
239525,Python,Languages
239526,Android,Skills
239526,Backend,Specialties
239526,C/C++,Languages
239526,Engineering,Function Types
239526,Flash,Technologies
239526,Frontend,Specialties
239526,Hibernate,Technologies
239526,Java,Languages
239526,Javascript,Languages
239526,Jumper,Traits
239526,Machine Learning,Skills
239526,Messaging,Skills
239526,Mid-Level,Experiences
239526,Mobile,Specialties
239526,.NET,Technologies
239526,Non-Web Application,Engineering
239526,PERL,Languages
239526,PHP,Languages
239526,Python,Languages
239526,Quality Assurance,Function Types
239526,Senior,Experiences
239526,Up to 15,Team Management
239526,White Box,Specialties
239526,XML,Languages
239637,Consumer App,Domains
239637,Consumer Infrastructure,Domains
239637,Creative Design,Function Types
239637,Engineering,Function Types
239637,Enterprise App,Domains
239637,Enterprise Infrastructure,Domains
239637,Java,Languages
239637,Javascript,Languages
239637,Jumper,Traits
239637,Mobile,Specialties
239637,saas (software-as-a-service),Domains
239637,Senior,Experiences
239637,UX/UI,Specialties
239671,Engineering,Function Types
239671,Enterprise App,Domains
239671,Enterprise Infrastructure,Domains
239671,Java,Languages
239671,Javascript,Languages
239671,Lead,Experiences
239671,Mobile,Specialties
239671,MongoDB,Technologies
239671,Node.js,Technologies
239671,Operations,Function Types
239671,Ruby,Languages
239671,Senior,Experiences
239690,Engineering,Function Types
239690,Javascript,Languages
239690,Jumper,Traits
239690,Mobile,Specialties
239690,PHP,Languages
239690,Python,Languages
239690,Quality Assurance,Function Types
239690,Senior,Experiences
239708,Manager,Experiences
239708,Quality Assurance,Function Types
239824,Engineering,Function Types
239824,Manager,Experiences
239824,Mobile,Specialties
239824,Python,Languages
239824,Scala,Languages
239824,Up to 30,Team Management
239827,C#,Languages
239827,Django,Technologies
239827,Engineering,Function Types
239827,Enterprise Infrastructure,Domains
239827,Java,Languages
239827,Javascript,Languages
239827,Mobile,Specialties
239827,PHP,Languages
239827,Python,Languages
239827,Scala,Languages
239827,Senior,Experiences
239827,Spring,Technologies
239831,Administration,Function Types
239831,C/C++,Languages
239831,Engineering,Function Types
239831,Java,Languages
239831,Jumper,Traits
239831,Junior,Experiences
239831,Likely to Move,Traits
239831,Machine Learning,Skills
239831,Mid-Level,Experiences
239831,Networking & Hardware,Function Types
239831,Python,Languages
239864,C#,Languages
239864,C/C++,Languages
239864,Consumer App,Domains
239864,Consumer Infrastructure,Domains
239864,Engineering,Function Types
239864,Enterprise Infrastructure,Domains
239864,Java,Languages
239864,Jumper,Traits
239864,Mid-Level,Experiences
239864,Non-Web Application,Engineering
239864,Python,Languages
239864,Senior,Experiences
239864,Up to 15,Team Management
239916,Data,Function Types
239916,Jumper,Traits
239916,Junior,Experiences
239916,Lead,Experiences
239916,Mid-Level,Experiences
240008,Consumer App,Domains
240008,Engineering,Function Types
240008,Enterprise App,Domains
240008,Frontend,Specialties
240008,HTML5/CSS3,Languages
240008,Javascript,Languages
240008,Junior,Experiences
240008,Lead,Experiences
240008,Mid-Level,Experiences
240008,UX/UI,Specialties
240015,Creative Design,Function Types
240015,Engineering,Function Types
240015,HTML5/CSS3,Languages
240015,Java,Languages
240015,Javascript,Languages
240015,Junior,Experiences
240015,Machine Learning,Skills
240015,Mobile,Specialties
240015,MongoDB,Technologies
240015,Node.js,Technologies
240015,Objective-C,Languages
240015,PERL,Languages
240015,PHP,Languages
240015,Python,Languages
240015,Ruby,Languages
240023,Junior,Experiences
240023,Product Management,Function Types
240035,Backend,Specialties
240035,Data Processing,Skills
240035,Engineering,Function Types
240035,Frontend,Specialties
240035,HTML5/CSS3,Languages
240035,Java,Languages
240035,Javascript,Languages
240035,Jetty,Technologies
240035,jQuery,Technologies
240035,Manager,Experiences
240035,Mid-Level,Experiences
240035,Mobile,Specialties
240035,Modern JS Framework,Skills
240035,PostgreSQL,Technologies
240035,PostgresSQL,Technologies
240035,Product Management,Function Types
240056,C/C++,Languages
240056,Engineering,Function Types
240056,Mid-Level,Experiences
240056,Senior,Experiences
240140,Architect,Experiences
240140,Engineering,Function Types
240140,Jumper,Traits
240140,Senior,Experiences
240207,200+,Team Management
240207,Consumer App,Domains
240207,Consumer Infrastructure,Domains
240207,Engineering,Function Types
240207,Enterprise Infrastructure,Domains
240207,Java,Languages
240207,Javascript,Languages
240207,Mobile,Specialties
240207,PERL,Languages
240207,Python,Languages
240207,Senior,Experiences
240261,C/C++,Languages
240261,Django,Technologies
240261,Engineering,Function Types
240261,Java,Languages
240261,Javascript,Languages
240261,Jumpy,Traits
240261,Junior,Experiences
240261,Machine Learning,Skills
240261,Mid-Level,Experiences
240261,Python,Languages
240274,C/C++,Languages
240274,Django,Technologies
240274,Engineering,Function Types
240274,Enterprise App,Domains
240274,Enterprise Infrastructure,Domains
240274,Java,Languages
240274,Javascript,Languages
240274,Jumper,Traits
240274,Junior,Experiences
240274,Lead,Experiences
240274,Likely to Move,Traits
240274,Mid-Level,Experiences
240274,PHP,Languages
240274,Python,Languages
240514,Director,Experiences
240514,Engineering,Function Types
240514,Java,Languages
240514,Javascript,Languages
240514,Likely to Move,Traits
240514,Mid-Level,Experiences
240514,PHP,Languages
240514,Python,Languages
240514,Ruby,Languages
240543,Apache Hadoop,Technologies
240543,C/C++,Languages
240543,Consumer App,Domains
240543,Consumer Infrastructure,Domains
240543,Data,Function Types
240543,Data Processing,Skills
240543,Engineering,Function Types
240543,Enterprise App,Domains
240543,Enterprise Infrastructure,Domains
240543,Java,Languages
240543,Jumper,Traits
240543,Jumpy,Traits
240543,Junior,Experiences
240543,Likely to Move,Traits
240543,Machine Learning,Skills
240543,Mid-Level,Experiences
240543,Python,Languages
240633,Engineering,Function Types
240633,Java,Languages
240633,Jumper,Traits
240633,Junior,Experiences
240633,Lead,Experiences
240633,Mid-Level,Experiences
240633,Python,Languages
240633,Up to 15,Team Management
240662,Backend,Specialties
240662,C#,Languages
240662,Consumer App,Domains
240662,Consumer Infrastructure,Domains
240662,Engineering,Function Types
240662,Enterprise App,Domains
240662,Enterprise Infrastructure,Domains
240662,Java,Languages
240662,Jumper,Traits
240662,Junior,Experiences
240662,Likely to Move,Traits
240662,Mid-Level,Experiences
240663,Backend,Specialties
240663,Consumer App,Domains
240663,Consumer Infrastructure,Domains
240663,Engineering,Function Types
240663,Enterprise App,Domains
240663,Enterprise Infrastructure,Domains
240663,Hibernate,Technologies
240663,Java,Languages
240663,Mid-Level,Experiences
240663,Senior,Experiences
240755,C/C++,Languages
240755,Engineering,Function Types
240755,Enterprise Infrastructure,Domains
240755,Java,Languages
240755,Javascript,Languages
240755,Manager,Experiences
240920,Consumer App,Domains
240920,Engineering,Function Types
240920,Gaming,Industry
240920,Java,Languages
240920,Jumper,Traits
240920,Junior,Experiences
240920,Likely to Move,Traits
240920,Mid-Level,Experiences
240920,Mobile,Specialties
240985,Backend,Specialties
240985,Consumer App,Domains
240985,Consumer Infrastructure,Domains
240985,Data Processing,Skills
240985,Engineering,Function Types
240985,Enterprise App,Domains
240985,Enterprise Infrastructure,Domains
240985,Javascript,Languages
240985,Junior,Experiences
240985,Mid-Level,Experiences
240985,MongoDB,Technologies
240985,Node.js,Technologies
240985,PHP,Languages
240985,Security,Specialties
240985,Senior,Experiences
240985,SQL,Languages
240985,SQL Server,Technologies
240985,XML,Languages
241001,Data,Function Types
241001,Engineering,Function Types
241001,Java,Languages
241001,Junior,Experiences
241001,Likely to Move,Traits
241001,Python,Languages
241064,Mid-Level,Experiences
241064,Product Management,Function Types
241078,Architect,Experiences
241078,Flex,Languages
241078,Human Resources,Function Types
241078,Jumper,Traits
241078,Likely to Move,Traits
241078,Manager,Experiences
241078,Mobile,Specialties
241078,Product Management,Function Types
241078,Step-Up VP,Experiences
241078,Visual Design,Specialties
241214,Engineering,Function Types
241214,HTML5/CSS3,Languages
241214,Java,Languages
241214,Javascript,Languages
241214,Jumper,Traits
241214,Jumpy,Traits
241214,Junior,Experiences
241214,Mid-Level,Experiences
241214,Node.js,Technologies
241214,Python,Languages
241285,C#,Languages
241285,Consumer App,Domains
241285,Consumer Infrastructure,Domains
241285,Django,Technologies
241285,Engineering,Function Types
241285,Enterprise App,Domains
241285,Enterprise Infrastructure,Domains
241285,Javascript,Languages
241285,Jumper,Traits
241285,Junior,Experiences
241285,Likely to Move,Traits
241285,Mid-Level,Experiences
241285,PHP,Languages
241285,Python,Languages
241285,Quality Assurance,Function Types
241285,Ruby,Languages
241285,UX/UI,Specialties
241318,Administration,Function Types
241318,Consumer App,Domains
241318,Data,Function Types
241318,Engineering,Function Types
241318,Enterprise App,Domains
241318,Enterprise Infrastructure,Domains
241318,Jumper,Traits
241318,Mid-Level,Experiences
241333,C/C++,Languages
241333,Data,Function Types
241333,Engineering,Function Types
241333,Java,Languages
241333,Javascript,Languages
241333,Junior,Experiences
241333,Likely to Move,Traits
241333,Machine Learning,Skills
241333,PHP,Languages
241333,Python,Languages
241374,C/C++,Languages
241374,Data,Function Types
241374,Engineering,Function Types
241374,Java,Languages
241374,Machine Learning,Skills
241374,Mid-Level,Experiences
241374,Python,Languages
241374,Senior,Experiences
241381,Apache Hadoop,Technologies
241381,C#,Languages
241381,C/C++,Languages
241381,Data,Function Types
241381,Engineering,Function Types
241381,Java,Languages
241381,Javascript,Languages
241381,Jumpy,Traits
241381,Junior,Experiences
241381,Machine Learning,Skills
241381,MongoDB,Technologies
241381,Python,Languages
241430,C/C++,Languages
241430,Engineering,Function Types
241430,Java,Languages
241430,Javascript,Languages
241430,Jumper,Traits
241430,PHP,Languages
241430,Python,Languages
241430,Senior,Experiences
241512,Jumpy,Traits
241512,Junior,Experiences
241512,Manager,Experiences
241512,Product Management,Function Types
241512,Scala,Languages
241535,Apache Hadoop,Technologies
241535,Consumer App,Domains
241535,Consumer Infrastructure,Domains
241535,Data,Function Types
241535,Engineering,Function Types
241535,Enterprise App,Domains
241535,Enterprise Infrastructure,Domains
241535,Jumper,Traits
241535,Jumpy,Traits
241535,Manager,Experiences
241535,Mid-Level,Experiences
241535,Non-Technical,Code Involvement
241535,Product Management,Function Types
241540,Big Data,Skills
241540,Data,Function Types
241540,Junior,Experiences
241540,Manager,Experiences
241540,Product Management,Function Types
241541,Engineering,Function Types
241541,Java,Languages
241541,Javascript,Languages
241541,Jumper,Traits
241541,Jumpy,Traits
241541,Junior,Experiences
241541,Likely to Move,Traits
241541,Mid-Level,Experiences
241541,Node.js,Technologies
241541,Python,Languages
241549,C/C++,Languages
241549,New Grad,Experiences
241549,Product Management,Function Types
241553,Jumpy,Traits
241553,Likely to Move,Traits
241553,Manager,Experiences
241553,Product Management,Function Types
241672,C#,Languages
241672,C/C++,Languages
241672,Engineering,Function Types
241672,Frontend,Specialties
241672,Java,Languages
241672,Javascript,Languages
241672,Mid-Level,Experiences
241672,.NET,Technologies
241672,Senior,Experiences
241672,Software Systems,Specialties
241672,Storage Programming,Skills
241684,Hopper,Traits
241684,Jumper,Traits
241684,Manager,Experiences
241684,Product Management,Function Types
241684,Senior,Experiences
241684,Step-Up VP,Experiences
241687,Hopper,Traits
241687,Jumper,Traits
241687,Junior,Experiences
241687,Product Management,Function Types
241687,Senior,Experiences
241687,Step-Up VP,Experiences
